Time,Open,High,Low,Close,AdjClose
1003795200,9935.900391,10224.12012,9935.900391,10219.83984,10219.83984
1003881600,10231.38965,10280.08984,10158.73047,10243.45996,10243.45996
1003968000,10243.45996,10243.45996,10243.45996,10243.45996,10243.45996
1004054400,10330.44043,10475.19043,10330.44043,10404.74023,10404.74023
1004313600,10406.92969,10406.92969,10079.03027,10178.08984,10178.08984
1004400000,10064.07031,10139.70996,9927.410156,10076.42969,10076.42969
1004486400,10025.82031,10091.65039,9945.540039,10073.96973,10073.96973
1004572800,10110.91992,10189.55957,10107.08984,10158.84961,10158.84961
1004659200,10238.09961,10333.87988,10097.63965,10186.05957,10186.05957
1004918400,10202.29981,10434.78027,10165.50977,10430.71973,10430.71973
1005004800,10528.16992,10556.71973,10303.05957,10356.04981,10356.04981
1005091200,10419.24023,10454.69043,10216.50977,10269.79004,10269.79004
1005177600,10295.95996,10594.54981,10280.86035,10538.62012,10538.62012
1005264000,10516.45996,10716.54981,10465.66992,10609.25,10609.25
1005523200,10618.07031,10699.54004,10541.01953,10592.4502,10592.4502
1005609600,10536.58984,10713.61035,10462.01953,10662.83984,10662.83984
1005696000,10781.70996,10954.74023,10781.70996,10950.04004,10950.04004
1005782400,10958.66016,11280.26953,10936.70996,11239.38965,11239.38965
1005868800,11220.12012,11393.49023,11170.29981,11287.37012,11287.37012
1006128000,11292.98047,11396.36035,11292.98047,11360.25977,11360.25977
1006214400,11347.30957,11501.04004,11148.25977,11225.79004,11225.79004
1006300800,11208.28027,11311.79981,11149.50977,11173.91992,11173.91992
1006387200,11162.82031,11261.76953,11114.54004,11253.29981,11253.29981
1006473600,11289.33984,11346.33008,11271.03027,11322.36035,11322.36035
1006732800,11380,11525.25977,11316.74023,11391.95996,11391.95996
1006819200,11402.03027,11428.49023,11216.53027,11261.54004,11261.54004
1006905600,11225.41016,11225.41016,11012.46973,11066.19043,11066.19043
1006992000,10974.66016,11120.74023,10905.04004,11090.74023,11090.74023
1007078400,11116.33984,11359.12012,11116.33984,11279.25,11279.25
1007337600,11253.98047,11257.70996,11049.15039,11155.15039,11155.15039
1007424000,11169.25977,11429.67969,11076.32031,11427.28027,11427.28027
1007510400,11505.11035,11706.08984,11505.11035,11678.44043,11678.44043
1007596800,11818.99023,11957.83008,11672.54981,11745.83984,11745.83984
1007683200,11782.46973,11848.08984,11697.08984,11832.17969,11832.17969
1007942400,11786.91016,11836.20996,11709.37012,11784.91992,11784.91992
1008028800,11756.53027,11756.53027,11633.21973,11693.04981,11693.04981
1008115200,11698.70996,11865.16992,11592.46973,11847.05957,11847.05957
1008201600,11803.01953,11875.03027,11515.12988,11529.54004,11529.54004
1008288000,11497.58984,11521.04004,11349.50977,11466.11035,11466.11035
1008547200,11464.37988,11576.30957,11361.34961,11465.78027,11465.78027
1008633600,11521.67969,11599.57031,11391.33008,11486.92969,11486.92969
1008720000,11523.91992,11597.12988,11523.91992,11565.23047,11565.23047
1008806400,11547.91992,11639.21973,11447.73047,11601.13965,11601.13965
1008892800,11500.29004,11500.29004,11122.2002,11158.09961,11158.09961
1009152000,11189.51953,11249.90039,11182.4502,11209.78027,11209.78027
1009411200,11250.04981,11415.04004,11208.46973,11359.5,11359.5
1009497600,11359.5,11432.29004,11309.01953,11431.58984,11431.58984
1009756800,11431.58984,11451.79004,11347.79004,11397.20996,11397.20996
1009929600,11368.12988,11368.12988,11241.62988,11350.84961,11350.84961
1010016000,11348.79981,11447,11348.79981,11423.51953,11423.51953
1010102400,11547.00977,11727.80957,11547.00977,11702.15039,11702.15039
1010361600,11687.42969,11905.54981,11687.42969,11892.63965,11892.63965
1010448000,11781.19043,11806.25,11678.05957,11713.70996,11713.70996
1010534400,11711.76953,11783.7002,11369.62988,11440.71973,11440.71973
1010620800,11361.08984,11361.08984,11168.88965,11256.07031,11256.07031
1010707200,11278.86035,11351.75,11085.46973,11166.45996,11166.45996
1010966400,11081.37988,11213.86035,11029.21973,11209.42969,11209.42969
1011052800,11071.49023,11071.49023,10965.24023,11013.58984,11013.58984
1011139200,11035.49023,11080.54981,10910.75,10964.08984,10964.08984
1011225600,10888.11035,11020.20996,10808,11013.83984,11013.83984
1011312000,11023.79004,11065.53027,10934.00977,10972.95996,10972.95996
1011571200,10967.08984,11083.16992,10941.46973,11000.25,11000.25
1011657600,10991.40039,10997.90039,10778.78027,10797.69043,10797.69043
1011744000,10750.98047,10793.07031,10689.05957,10762.13965,10762.13965
1011830400,10796.80957,10847.53027,10690.62988,10741.45996,10741.45996
1011916800,10789,10842.46973,10718.26953,10772.95996,10772.95996
1012176000,10749.08008,10891.58984,10748.09961,10767.45996,10767.45996
1012262400,10774.61035,11041.82031,10744.13965,11014.24023,11014.24023
1012348800,10895.7002,10895.7002,10699.94043,10756.95996,10756.95996
1012435200,10797.99023,10953.57031,10671.76953,10725.29981,10725.29981
1012521600,10764.03027,10827.38965,10673.66016,10691.25,10691.25
1012780800,10680.32031,10806.67969,10661.12988,10721.32031,10721.32031
1012867200,10627.84961,10636.23047,10541.28027,10609.19043,10609.19043
1012953600,10590.25977,10633.12012,10542.29004,10592.38965,10592.38965
1013040000,10556.29004,10601.29981,10393.83008,10409.67969,10409.67969
1013126400,10441.19043,10526.75,10421.48047,10518.99023,10518.99023
1013385600,10596.05957,10843.25977,10596.05957,10832.74023,10832.74023
1013731200,11005.84961,11108.48047,10914.70996,10961.87988,10961.87988
1013990400,10905.49023,11007,10867.82031,11002.80957,11002.80957
1014076800,10997.90039,10997.90039,10794.2002,10840.49023,10840.49023
1014163200,10777.38965,10777.38965,10685.37988,10749.05957,10749.05957
1014249600,10807.92969,10871.09961,10732.62988,10788.90039,10788.90039
1014336000,10730.20996,10730.20996,10579.80957,10664.94043,10664.94043
1014595200,10679,10683.63965,10468.9502,10496.01953,10496.01953
1014681600,10581.79004,10667.57031,10536.74023,10547.12988,10547.12988
1014768000,10541.19043,10757.11035,10524.76953,10648.70996,10648.70996
1014854400,10660.75977,10677.16016,10415.65039,10482.54981,10482.54981
1014940800,10453.87988,10473.01953,10387.49023,10425.30957,10425.30957
1015200000,10593.76953,10720.12012,10561.37988,10704.12012,10704.12012
1015286400,10883.29004,11004.04004,10883.29004,10985.83984,10985.83984
1015372800,10954.75,11040.75,10933.42969,11003,11003
1015459200,11102.36035,11246.30957,11102.36035,11188.07031,11188.07031
1015545600,11201.28027,11331.12012,11201.28027,11233.23047,11233.23047
1015804800,11234.53027,11334.30957,11178.67969,11318.87012,11318.87012
1015891200,11304.91016,11381.84961,11242.23047,11273.86035,11273.86035
1015977600,11214.84961,11306.88965,11185.50977,11217.5,11217.5
1016064000,11202.86035,11333.51953,11163.11035,11303.7002,11303.7002
1016150400,11280.99023,11363.70996,11150.5,11210.25,11210.25
1016409600,11224.32031,11317.75,11168.32031,11230.63965,11230.63965
1016496000,11242.25,11302.38965,11195.07031,11222.83008,11222.83008
1016582400,11136.29981,11176.58984,10996.36035,11036.59961,11036.59961
1016668800,10950.78027,10950.78027,10810.90039,10829.73047,10829.73047
1016755200,10839.87012,10919.45996,10811.87988,10863.07031,10863.07031
1017014400,10855.23047,10867.01953,10785.62012,10836.63965,10836.63965
1017100800,10781.16016,10792.83008,10715.04981,10786.91992,10786.91992
1017187200,10819.84961,11022.83008,10819.84961,10987.87988,10987.87988
1017273600,11025.03027,11075.40039,10972.11035,11032.91992,11032.91992
1017705600,11032.36035,11055.98047,10816.73047,10878.04004,10878.04004
1017792000,10831.23047,10853.87988,10783,10833.95996,10833.95996
1017878400,10766.55957,10838.21973,10747.99023,10831.37012,10831.37012
1018224000,10833.16016,10856.63965,10702.44043,10723.67969,10723.67969
1018310400,10711.08008,10791.08984,10688.69043,10733.69043,10733.69043
1018396800,10692.9502,10692.9502,10610.75977,10643.13965,10643.13965
1018483200,10748.4502,10829.04004,10720.66016,10744.91016,10744.91016
1018569600,10653.82031,10717.54981,10630.41016,10710.48047,10710.48047
1018828800,10720.41016,10764.48047,10697.46973,10727.98047,10727.98047
1018915200,10745.2002,10797.13965,10690.46973,10788.53027,10788.53027
1019001600,10938.69043,11090.58008,10929.07031,11090.58008,11090.58008
1019088000,11102.67969,11222.38965,11070.79981,11217.15039,11217.15039
1019174400,11166.5,11285.04981,11135.04004,11252.17969,11252.17969
1019433600,11259.04004,11301.66992,11134.16992,11139.41992,11139.41992
1019520000,11102.23047,11355.11035,11102.23047,11345.17969,11345.17969
1019606400,11362.65039,11417.46973,11305.65039,11396.57031,11396.57031
1019692800,11394.04004,11439.58984,11351.79004,11409.29004,11409.29004
1019779200,11449.40039,11461.58984,11348.80957,11385.08008,11385.08008
1020038400,11329.91016,11371.12012,11260.87988,11361.49023,11361.49023
1020124800,11337.88965,11497.58008,11317.66016,11497.58008,11497.58008
1020297600,11577.57031,11800.83008,11577.57031,11780.11035,11780.11035
1020384000,11855.90039,11863.62012,11729.84961,11797.21973,11797.21973
1020643200,11771.08008,11845.09961,11671.37988,11736.2002,11736.2002
1020729600,11639.50977,11813.90039,11591.25977,11795.98047,11795.98047
1020816000,11873.25,11890.71973,11699.33008,11768.30957,11768.30957
1020902400,11957.16016,11962.09961,11677.54981,11700.75977,11700.75977
1020988800,11720.45996,11752.95996,11630.04004,11645.90039,11645.90039
1021248000,11653.54981,11772.92969,11650.62012,11733.42969,11733.42969
1021334400,11824.92969,11824.92969,11662.00977,11690.30957,11690.30957
1021420800,11791.53027,11902.70996,11738.08008,11838.36035,11838.36035
1021507200,11838.53027,11839.57031,11762.25,11832.76953,11832.76953
1021593600,11924.62012,12021.71973,11867.38965,11974.61035,11974.61035
1021939200,11959.65039,12006.91992,11687.26953,11753.29004,11753.29004
1022025600,11745.75977,11797.84961,11698.12012,11795.2002,11795.2002
1022112000,11754.45996,11761.67969,11586.51953,11624.75,11624.75
1022198400,11636.86035,11672.99023,11595.58984,11626.78027,11626.78027
1022457600,11608.37988,11612.53027,11526.58984,11564.73047,11564.73047
1022544000,11568.74023,11610.96973,11544.09961,11581.58008,11581.58008
1022630400,11480.9502,11581.66992,11404.29981,11430.66016,11430.66016
1022716800,11413.84961,11413.84961,11268.54004,11380.61035,11380.61035
1022803200,11385.19043,11429.05957,11260.2002,11301.94043,11301.94043
1023062400,11339.2002,11397.37012,11282.75977,11359.79981,11359.79981
1023148800,11279.04981,11317.55957,11204.86035,11312.54981,11312.54981
1023235200,11328.51953,11407.58984,11297.95996,11402.37988,11402.37988
1023321600,11438.61035,11475.19043,11345.61035,11380.76953,11380.76953
1023408000,11274.58984,11325.54004,11236.19043,11284.70996,11284.70996
1023667200,11270.09961,11326.42969,11228.99023,11288.83984,11288.83984
1023753600,11304.73047,11306.42969,11176,11215.01953,11215.01953
1023840000,11167.17969,11167.17969,11117.29981,11147.96973,11147.96973
1023926400,11173.76953,11191.49023,11105.40039,11119.33008,11119.33008
1024012800,11024.58984,11066.75,10940.23047,10955.51953,10955.51953
1024272000,10871.50977,10900.48047,10811.62012,10832.25977,10832.25977
1024358400,10963.37012,10983.71973,10838.86035,10852.04004,10852.04004
1024444800,10843.00977,10865.04004,10612.03027,10673.11035,10673.11035
1024531200,10668.76953,10768.03027,10583.28027,10754.41016,10754.41016
1024617600,10608.94043,10639.45996,10574.03027,10591.86035,10591.86035
1024876800,10544.4502,10674.51953,10509.23047,10657.33984,10657.33984
1024963200,10633.55957,10687.04004,10553.54004,10608.98047,10608.98047
1025049600,10493.12988,10493.12988,10291.16016,10355.91992,10355.91992
1025136000,10472.84961,10531.50977,10411.15039,10518.08984,10518.08984
1025222400,10615.13965,10699.32031,10584.03027,10598.54981,10598.54981
1025568000,10511.12012,10511.12012,10436.45996,10491.75977,10491.75977
1025654400,10407.58008,10627.07031,10407.58008,10579.19043,10579.19043
1025740800,10578.2002,10769.53027,10566.54981,10765.58008,10765.58008
1025827200,10810.38965,10845.87988,10754.28027,10806.16016,10806.16016
1026086400,10923.5,10939.55957,10766.98047,10803.4502,10803.4502
1026172800,10831.12012,10860.63965,10786.37012,10843.15039,10843.15039
1026259200,10774.34961,10829.54004,10747.91992,10787.54004,10787.54004
1026345600,10637.59961,10655.23047,10482.73047,10558.80957,10558.80957
1026432000,10582.57031,10655.28027,10529.91992,10648.29981,10648.29981
1026691200,10556.5,10597.34961,10499.09961,10581.66016,10581.66016
1026777600,10516.63965,10573.07031,10399.66992,10421.49023,10421.49023
1026864000,10336.78027,10362.45996,10213.01953,10335.12012,10335.12012
1026950400,10414.58008,10461.33008,10350.25,10452.54981,10452.54981
1027036800,10370.82031,10377.40039,10280.45996,10325.45996,10325.45996
1027296000,10166.25977,10182.2002,10080.12012,10110.25,10110.25
1027382400,9980.290039,10322.49023,9977.769531,10313.88965,10313.88965
1027468800,10133.65039,10133.65039,9912.959961,9971.990234,9971.990234
1027555200,10143.01953,10165.83008,9872.290039,9884.780273,9884.780273
1027641600,9801.589844,9894.639648,9687.5,9773.120117,9773.120117
1027900800,9873.44043,9983.040039,9829.549805,9975.990234,9975.990234
1027987200,10240.41992,10285.48047,10151.61035,10155.25,10155.25
1028073600,10169.28027,10290.07031,10123.2002,10267.36035,10267.36035
1028160000,10244.53027,10329.04981,10175.08008,10180.01953,10180.01953
1028246400,10026.65039,10058.48047,9968.919922,9991.719727,9991.719727
1028505600,9913.080078,9976.69043,9823.950195,9862.330078,9862.330078
1028592000,9780.179688,9782.889648,9632.980469,9700.69043,9700.69043
1028678400,9883.679688,10007.9502,9851.280273,9977.740234,9977.740234
1028764800,9960.679688,9997.179688,9895.280273,9962.240234,9962.240234
1028851200,10128.70996,10149.90039,10007.42969,10014.05957,10014.05957
1029110400,10039.76953,10039.76953,9929.379883,9959.919922,9959.919922
1029196800,9962.580078,10132.40039,9958.05957,10100.05957,10100.05957
1029283200,10064.62988,10064.62988,9883.089844,9961.349609,9961.349609
1029369600,10123.07031,10264.66016,10123.07031,10219.70996,10219.70996
1029456000,10240.59961,10299.71973,10205.51953,10265.04004,10265.04004
1029715200,10250.40039,10279.25,10166.54004,10246.95996,10246.95996
1029801600,10390.30957,10431.76953,10373.50977,10408.00977,10408.00977
1029888000,10317.71973,10409.30957,10293.70996,10402.25977,10402.25977
1029974400,10452.5,10456.61035,10367,10424,10424
1030060800,10472.7002,10478.65039,10241.17969,10245.69043,10245.69043
1030320000,10232.87988,10263.83008,10192.00977,10226.33008,10226.33008
1030406400,10233.71973,10266.75977,10125.2002,10185.51953,10185.51953
1030492800,10130.37988,10158.69043,10070.28027,10130.25,10130.25
1030579200,10034.17969,10075.26953,9988.860352,10061.15039,10061.15039
1030665600,10034.21973,10089.69043,10004.87012,10043.87012,10043.87012
1030924800,10039.66992,10044.57031,9861.870117,9896.980469,9896.980469
1031011200,9862.389648,9873.110352,9748.179688,9790.679688,9790.679688
1031097600,9643.19043,9830.450195,9629.219727,9820.330078,9820.330078
1031184000,9823.740234,9833.679688,9710.290039,9726.030273,9726.030273
1031270400,9650.94043,9750.900391,9631.730469,9720.860352,9720.860352
1031529600,9781.540039,9783.44043,9672.19043,9723.669922,9723.669922
1031616000,9762.839844,9906.849609,9761.099609,9885.769531,9885.769531
1031702400,9927.730469,9946.009766,9845,9882.349609,9882.349609
1031788800,9871.320313,9954.820313,9807.540039,9896.330078,9896.330078
1031875200,9773.620117,9784,9609.769531,9650.969727,9650.969727
1032134400,9624.839844,9639.469727,9454.919922,9505.129883,9505.129883
1032220800,9605.320313,9732.330078,9563.19043,9707.25,9707.25
1032307200,9517.419922,9517.419922,9401.490234,9474.070313,9474.070313
1032393600,9485.549805,9511.290039,9389.870117,9427.790039,9427.790039
1032480000,9260.469727,9337.860352,9210.94043,9328.219727,9328.219727
1032739200,9295.69043,9322.360352,9219.080078,9314.870117,9314.870117
1032825600,9167.759766,9213.280273,9141.120117,9197.679688,9197.679688
1032912000,9076.830078,9193.80957,9014.580078,9124.910156,9124.910156
1032998400,9251.240234,9286.269531,9206.900391,9270.709961,9270.709961
1033084800,9338.660156,9368.139648,9245.879883,9294.459961,9294.459961
1033344000,9098.929688,9125.929688,9046.959961,9072.209961,9072.209961
1033516800,9227.379883,9241.860352,9062.490234,9109.349609,9109.349609
1033603200,9054.570313,9106.900391,8915,8984.320313,8984.320313
1033689600,8989.650391,9065.519531,8971.919922,9051.370117,9051.370117
1033948800,8844.69043,8936.339844,8844.110352,8931.400391,8931.400391
1034035200,8910.080078,8989.679688,8883.160156,8977.410156,8977.410156
1034121600,8945.959961,8986.009766,8876.620117,8977.349609,8977.349609
1034208000,8808.349609,8863.459961,8772.480469,8858.69043,8858.69043
1034294400,8956.330078,8990.759766,8863.459961,8965.730469,8965.730469
1034640000,9153.25,9348.679688,9131.410156,9336.389648,9336.389648
1034726400,9515.070313,9515.070313,9416.820313,9459.139648,9459.139648
1034812800,9465.610352,9598.490234,9465.610352,9576.150391,9576.150391
1034899200,9741.049805,9744.639648,9603.730469,9613.070313,9613.070313
1035158400,9593.650391,9641.080078,9549.089844,9570.360352,9570.360352
1035244800,9633.509766,9656.900391,9507.990234,9548.94043,9548.94043
1035331200,9545.660156,9809.509766,9545.660156,9804.650391,9804.650391
1035417600,9774.780273,9803.299805,9712.900391,9787.490234,9787.490234
1035504000,9715.669922,9728.55957,9655,9722.540039,9722.540039
1035763200,9732.599609,9860.870117,9730,9853.740234,9853.740234
1035849600,9799.870117,9812.150391,9626.990234,9634.669922,9634.669922
1035936000,9605.639648,9652.150391,9546.580078,9560.459961,9560.459961
1036022400,9609.160156,9625.719727,9418.879883,9441.25,9441.25
1036108800,9467.889648,9495.150391,9388.349609,9407.679688,9407.679688
1036368000,9587.969727,9739.129883,9565.790039,9720.830078,9720.830078
1036454400,9751.929688,9751.929688,9606.679688,9655.360352,9655.360352
1036540800,9788.30957,9822.070313,9751.679688,9773.980469,9773.980469
1036627200,9758.660156,9880.129883,9719.639648,9844.379883,9844.379883
1036713600,9714.19043,9796.469727,9708.19043,9770.679688,9770.679688
1036972800,9699.75,9699.75,9527.830078,9580.879883,9580.879883
1037059200,9530.459961,9650.089844,9522.450195,9613.839844,9613.839844
1037145600,9645.879883,9645.879883,9533.5,9616.620117,9616.620117
1037232000,9644.209961,9806.080078,9644.209961,9740.839844,9740.839844
1037318400,9721.860352,9885.980469,9721.860352,9865.650391,9865.650391
1037577600,9994.290039,10006.07031,9843.089844,9920.089844,9920.089844
1037664000,9882.389648,9996.889648,9856.950195,9965.030273,9965.030273
1037750400,9952.450195,10011.53027,9947.540039,9971.150391,9971.150391
1037836800,10081.01953,10081.01953,9989.790039,10003.54004,10003.54004
1037923200,10112.50977,10128.69043,10038.00977,10065.32031,10065.32031
1038182400,10031.33008,10118.87012,10028.98047,10100.76953,10100.76953
1038268800,10052.44043,10057.75977,9976.450195,9995.519531,9995.519531
1038355200,9912.839844,10013.65039,9912.019531,9944.589844,9944.589844
1038441600,10090.42969,10168.91016,10082.69043,10147.83984,10147.83984
1038528000,10170.29981,10170.29981,10061.88965,10069.87012,10069.87012
1038787200,10107.95996,10205.16016,10079.50977,10205.16016,10205.16016
1038873600,10187.84961,10246.86035,10179.63965,10227.00977,10227.00977
1038960000,10123.25977,10123.25977,9941.929688,9995.730469,9995.730469
1039046400,9997.620117,10036.51953,9940.25,10009.87988,10009.87988
1039132800,9940.599609,9978.849609,9890.620117,9973.75,9973.75
1039392000,9988.69043,9999.389648,9821.55957,9868.480469,9868.480469
1039478400,9763.790039,9868.740234,9763.790039,9857.990234,9857.990234
1039564800,9874.929688,9884.160156,9742,9784.570313,9784.570313
1039651200,9816.990234,9852.570313,9772.799805,9813.780273,9813.780273
1039737600,9743.19043,9754.860352,9695.740234,9728.429688,9728.429688
1039996800,9644.639648,9677.849609,9627.709961,9656.459961,9656.459961
1040083200,9787.240234,9787.639648,9682.019531,9715.740234,9715.740234
1040169600,9652.769531,9657.450195,9527.490234,9548.650391,9548.650391
1040256000,9544.900391,9590.209961,9477.820313,9557.860352,9557.860352
1040342400,9499.769531,9631.530273,9478.919922,9628.69043,9628.69043
1040601600,9640.919922,9640.919922,9552.070313,9570.929688,9570.929688
1040688000,9586.259766,9593.929688,9554.30957,9561.629883,9561.629883
1040947200,9542.490234,9550.589844,9426.05957,9445.259766,9445.259766
1041206400,9345.669922,9362.700195,9244.900391,9272.330078,9272.330078
1041292800,9298.780273,9332.019531,9291.769531,9321.290039,9321.290039
1041465600,9333.639648,9378.349609,9294.530273,9365.519531,9365.519531
1041552000,9523.25,9585.660156,9520.849609,9583.849609,9583.849609
1041811200,9605.089844,9683.860352,9560.820313,9665.959961,9665.959961
1041897600,9710.790039,9710.790039,9592.290039,9652.400391,9652.400391
1041984000,9632.360352,9781.080078,9624.040039,9688.209961,9688.209961
1042070400,9626.139648,9677.589844,9599.240234,9675.410156,9675.410156
1042156800,9711.759766,9778.280273,9688.990234,9721.5,9721.5
1042416000,9752.299805,9834.080078,9752.299805,9834.080078,9834.080078
1042502400,9812.910156,9843.80957,9780.540039,9796.30957,9796.30957
1042588800,9807.429688,9892.700195,9807.429688,9873.490234,9873.490234
1042675200,9798.160156,9823.629883,9727.299805,9743.230469,9743.230469
1042761600,9730.549805,9733.44043,9597.230469,9614.589844,9614.589844
1043020800,9551.55957,9560.389648,9501.519531,9552.019531,9552.019531
1043107200,9558.200195,9595.259766,9548.139648,9568.469727,9568.469727
1043193600,9484.889648,9581.240234,9456.660156,9560.290039,9560.290039
1043280000,9513.580078,9606.870117,9513.580078,9584.700195,9584.700195
1043366400,9558.480469,9575.269531,9416.120117,9460.599609,9460.599609
1043625600,9326.759766,9326.759766,9253.360352,9298.669922,9298.669922
1043712000,9244.299805,9341.110352,9237.450195,9325.599609,9325.599609
1043798400,9272.280273,9281.990234,9203.679688,9240.790039,9240.790039
1043884800,9251.94043,9266.150391,9179.240234,9258.950195,9258.950195
1044316800,9327.320313,9331.950195,9208.230469,9252.709961,9252.709961
1044403200,9214.639648,9238.919922,9156.30957,9180.469727,9180.469727
1044489600,9178.259766,9184.759766,9094.860352,9126.150391,9126.150391
1044576000,9099.410156,9163.669922,9072.669922,9150.950195,9150.950195
1044835200,9135.099609,9232.139648,9131.620117,9232.139648,9232.139648
1044921600,9237.19043,9285.05957,9151.219727,9194.910156,9194.910156
1045008000,9169.860352,9334.900391,9162.519531,9314.900391,9314.900391
1045094400,9273.379883,9283.230469,9142.94043,9173.429688,9173.429688
1045180800,9201.110352,9253.870117,9191.009766,9201.759766,9201.759766
1045440000,9311.650391,9392.860352,9311.650391,9383.679688,9383.679688
1045526400,9367.94043,9417.700195,9342.049805,9397.049805,9397.049805
1045612800,9461.129883,9463.990234,9389.400391,9427.629883,9427.629883
1045699200,9415.209961,9460.889648,9381.139648,9390.480469,9390.480469
1045785600,9361.049805,9364.830078,9231.370117,9250.860352,9250.860352
1046044800,9302.730469,9313.80957,9231.009766,9239.469727,9239.469727
1046131200,9140.05957,9154.419922,9103.290039,9148.480469,9148.480469
1046217600,9156.799805,9163.330078,9097.490234,9116.280273,9116.280273
1046304000,9072.870117,9175.320313,9029.950195,9134.240234,9134.240234
1046390400,9146.629883,9185.80957,9111.169922,9122.660156,9122.660156
1046649600,9141.459961,9316.269531,9141.459961,9268.769531,9268.769531
1046736000,9218.370117,9247.830078,9164.099609,9181.889648,9181.889648
1046822400,9105.370117,9135.009766,9059.070313,9109.179688,9109.179688
1046908800,9097.450195,9103.55957,8952.019531,8962.259766,8962.259766
1046995200,8917.120117,8941.230469,8869.610352,8907.099609,8907.099609
1047254400,8894.040039,8901.660156,8821.669922,8861.870117,8861.870117
1047340800,8776.990234,8860.509766,8757.219727,8859.929688,8859.929688
1047427200,8825.44043,8914.580078,8825.44043,8874.990234,8874.990234
1047513600,8857.30957,8863.639648,8764.400391,8787.450195,8787.450195
1047600000,8976.759766,8996.049805,8933.240234,8956.169922,8956.169922
1047859200,8901.219727,8901.219727,8795.080078,8804.160156,8804.160156
1047945600,9003.959961,9045.179688,8976.580078,9041.509766,9041.509766
1048032000,8973.19043,9197.929688,8913.049805,9158.589844,9158.589844
1048118400,9243.900391,9281.599609,9127.589844,9194.55957,9194.55957
1048204800,9220.950195,9227.200195,9146.290039,9179.19043,9179.19043
1048464000,9214.650391,9262.769531,9087.639648,9108.450195,9108.450195
1048550400,9012.040039,9081.389648,9008.620117,9062.150391,9062.150391
1048636800,9096.080078,9096.080078,9027.610352,9047.089844,9047.089844
1048723200,9027.990234,9027.990234,8850.429688,8872.320313,8872.320313
1048809600,8864.120117,8893.570313,8812.320313,8863.360352,8863.360352
1049068800,8755.80957,8755.80957,8586.700195,8634.450195,8634.450195
1049155200,8608.790039,8612.419922,8465.790039,8596.889648,8596.889648
1049241600,8586.69043,8716.099609,8550.459961,8706.19043,8706.19043
1049328000,8769.410156,8774.580078,8639.089844,8648.160156,8648.160156
1049414400,8669.730469,8845.799805,8662.80957,8822.450195,8822.450195
1049673600,8838.830078,8973.80957,8754.509766,8962.209961,8962.209961
1049760000,8885.620117,8906.990234,8786.360352,8806.660156,8806.660156
1049846400,8755.150391,8755.150391,8588.450195,8636.849609,8636.849609
1049932800,8597.860352,8647.75,8559.769531,8625.719727,8625.719727
1050019200,8627.570313,8660.879883,8552.679688,8645.650391,8645.650391
1050278400,8598.080078,8598.080078,8493.459961,8533.549805,8533.549805
1050364800,8600.5,8639.360352,8549.839844,8632.099609,8632.099609
1050451200,8653.589844,8705.269531,8609.459961,8675.139648,8675.139648
1050537600,8600.049805,8603.299805,8558.719727,8579.139648,8579.139648
1050969600,8531.110352,8574.790039,8479.379883,8571.910156,8571.910156
1051056000,8641.400391,8654.620117,8493.950195,8519.599609,8519.599609
1051142400,8482.599609,8490.080078,8403.490234,8442.110352,8442.110352
1051228800,8351.589844,8430.620117,8331.870117,8409.009766,8409.009766
1051488000,8354.660156,8453.69043,8354.660156,8435.040039,8435.040039
1051574400,8577.730469,8757.589844,8577.730469,8744.219727,8744.219727
1051660800,8758.240234,8777.080078,8700.120117,8717.219727,8717.219727
1051833600,8707.429688,8817.740234,8707.429688,8808.179688,8808.179688
1052092800,8895.389648,8925.19043,8875.150391,8916.490234,8916.490234
1052179200,8906.69043,8949.05957,8863.209961,8889.219727,8889.219727
1052265600,8946.339844,8950.339844,8834.69043,8901.049805,8901.049805
1052438400,8903.660156,9084.160156,8878.589844,9084.160156,9084.160156
1052697600,9164.099609,9209.759766,9150.94043,9155.570313,9155.570313
1052784000,9165.540039,9175.69043,9101.389648,9119.040039,9119.040039
1052870400,9135.509766,9217.259766,9069.240234,9103.69043,9103.69043
1052956800,9068.299805,9166.549805,9055.719727,9126.070313,9126.070313
1053043200,9148.099609,9190.730469,9052.25,9093.179688,9093.179688
1053302400,9074.339844,9106.94043,9029.799805,9087.370117,9087.370117
1053388800,8980.269531,9068.980469,8973.660156,9050.400391,9050.400391
1053475200,9069.339844,9086.360352,9020.769531,9059.799805,9059.799805
1053561600,9045.839844,9148.139648,9025.299805,9131.490234,9131.490234
1053648000,9217.209961,9313.980469,9208.740234,9303.730469,9303.730469
1053907200,9412.730469,9505.790039,9411.320313,9492.709961,9492.709961
1053993600,9490.570313,9490.570313,9417.040039,9420.80957,9420.80957
1054080000,9558.219727,9560.860352,9483.089844,9510.620117,9510.620117
1054166400,9520.80957,9587.169922,9483.620117,9508.549805,9508.549805
1054252800,9482.099609,9557.540039,9461.839844,9487.379883,9487.379883
1054512000,9582.009766,9647.360352,9580.089844,9637.530273,9637.530273
1054598400,9633.429688,9683.009766,9563.719727,9662.820313,9662.820313
1054771200,9779.179688,9780.849609,9634.929688,9639.009766,9639.009766
1054857600,9662.69043,9752.769531,9610.849609,9694.629883,9694.629883
1055116800,9698.290039,9734.349609,9660.669922,9733.509766,9733.509766
1055203200,9642.459961,9714.730469,9625.469727,9703.719727,9703.719727
